GENE	exp_0_smpl_0	exp_1_smpl_0	exp_2_smpl_0	exp_3_smpl_0	exp_4_smpl_0	exp_5_smpl_0	exp_6_smpl_0	exp_7_smpl_0	exp_8_smpl_0	exp_9_smpl_0	exp_10_smpl_0	exp_11_smpl_0	exp_12_smpl_0	exp_13_smpl_0	exp_14_smpl_0	exp_15_smpl_0	exp_16_smpl_0	exp_17_smpl_0	exp_18_smpl_0	exp_19_smpl_0	exp_20_smpl_0	exp_21_smpl_0	exp_22_smpl_0	exp_23_smpl_0	exp_24_smpl_0	exp_25_smpl_0	exp_26_smpl_0	exp_27_smpl_0	exp_28_smpl_0	exp_29_smpl_0	exp_30_smpl_0	exp_31_smpl_0	exp_32_smpl_0	exp_33_smpl_0	exp_34_smpl_0	exp_35_smpl_0	exp_36_smpl_0	exp_37_smpl_0	exp_38_smpl_0	exp_39_smpl_0	exp_40_smpl_0	exp_41_smpl_0	exp_42_smpl_0	exp_43_smpl_0	exp_44_smpl_0	exp_45_smpl_0	exp_46_smpl_0	exp_47_smpl_0	exp_48_smpl_0	exp_49_smpl_0
glnALG	0.20865932574319943	0.6311031935253949	0.7982701463610549	0.650165952591639	0.2758708264227107	0.4058720268816616	0.12921945124398168	0.08812103246448255	0.06098892675707834	0.43164598747615257	0.44402462655225555	0.797512760440708	0.760435324808006	0.9134265634595	0.9526075975537684	0.8193641297784041	0.8813343449856	0.356764131206434	0.5705189257285407	0.24890724332346303	0.33263426929299705	0.43264848893563057	0.19797577714856063	0.010290909966304706	0.8760633790645385	0.9595913158188805	0.6472505739014479	0.06813456262687409	0.4385517557906015	0.26278862886111853	0.6849898586239163	0.4333250772537756	0.5844560065806421	0.9465529463617389	0.1806658684016508	0.9972117001071681	0.4718296704399644	0.69704221411126	0.37117040815222285	0.018467737673047553	0.9801361117061179	0.8671119490674323	0.881682882817299	0.8372624384833587	0.9561873564619762	0.9174464938835323	0.17226232274420478	0.1759166762534924	0.9441202098782288	0.6038952933666466
nac	0.05551809043976241	0.6080364927897206	0.8753665481326603	0.8536313318968101	0.14650178595519667	0.3041386062692675	0.011169088839735365	0.0036995680240171475	0.0012620763433342681	0.2897399207770768	0.34981520334472765	0.9094136771121456	0.7973076560626267	0.9397193205122025	0.9589372477368795	0.8981451354050922	0.8972893457089822	0.21010748824592648	0.6203121914552104	0.07782265473732407	0.19489999553282633	0.30595821868960255	0.04697381098470227	7.069132764286668E-6	0.9253372599635884	0.9761300905374688	0.7161369698669051	0.0016800310791459236	0.2820731611617632	0.10211923873891116	0.7995200761826652	0.3533341152437481	0.6493756154900916	0.94698076594295	0.029307715056862776	0.998515094577275	0.415451016615471	0.7553889301826944	0.272292898941621	4.998319118090514E-5	0.988429308252659	0.9293876160967731	0.8596776208826209	0.9456018389782649	0.9738428773358747	0.9580987302747495	0.03021737593945311	0.03224875457637528	0.9209770832748404	0.71029753937076
metR	0.8812374857130029	0.15679441720244372	0.6426876203964266	0.5757250056648352	0.646944447983537	0.5839751432849899	0.6870636468744987	0.582823730043288	0.45198482099634263	0.8993331991771426	0.026574395136405228	0.4985065597585073	0.13119823013760457	0.32853652540231165	0.2038921795295277	0.4612025160114642	0.8288202388866708	0.49966536923396615	0.19717563196188273	0.8242028929453775	0.08559984747969403	0.8738628654625994	0.3423676882548434	0.4845956899053628	0.9520805046456999	0.9606749466056265	0.3126992658957702	0.7507978399565095	0.6062504255550767	0.5102978446976357	0.1778165396299058	0.32753645954983185	0.517600821387236	0.9702398345565673	0.9811567906907069	0.7816621526790523	0.7831038820189223	0.3411640754906243	0.4330899585927847	0.7844619428782056	0.005530207683381478	0.3285714932798316	0.1943350988632941	0.12391386606159331	0.08225412314426128	0.7422869627109674	0.36007023472782484	0.8755857714656929	0.27442825421321243	0.8403026086488401
metH	0.03368176724827103	0.9865089790482025	0.16954515500736939	0.3165406686145586	0.18002313894648025	0.25367001624712077	0.19698009558146845	0.2341506359331382	0.5853644076000811	0.02497005766056159	0.9999995	0.48755481235642967	0.995733956594568	0.7790724608476602	0.9689813879303572	0.5304620548600595	0.04031928320743686	0.38293330861205827	0.9780862291191117	0.048467489624421774	0.9991039885810187	0.03985072749383332	0.7750232364189316	0.42267699278689524	0.010326735013272423	0.008800276027680581	0.9240819310558809	0.08458854223301025	0.17449860614023538	0.3852827801427681	0.9781603841680627	0.7995542828051948	0.41108186312508344	0.00584705893420649	0.0034973926705237956	0.07317284527344871	0.05620806687341138	0.8601155498748361	0.5718182937426686	0.06589871586176034	0.9999995	0.8551901344889965	0.9744401800879204	0.9926305326635322	0.9988743074694576	0.07734801164143876	0.8166306445788614	0.03657699498965085	0.8712090462222085	0.06974896712304444
osmY	0.005722425192017418	0.999594764154897	0.9740066231597913	0.8494172540385357	0.4212502023582971	0.6087701591301435	0.9740441801288078	0.731650404480533	0.9812069980783537	0.9028633828957636	0.02879904263579275	0.6862758756494609	0.2740516758089692	0.13142990812852764	0.8074079116955014	0.0976688020540063	0.04757562212430529	0.08030044895104087	0.7569731207512038	0.016801768600927098	0.19328480992826275	0.5496482424503509	0.28672115078849963	0.14808676091569684	0.0633628569318674	0.7393376040112343	0.7151410365804285	0.4352174077402771	0.40464266296794055	0.07217815871701727	0.4500234505863364	0.7603826820958349	0.13095844494437242	0.83162222847482	0.6260165451344724	0.9646978740286047	0.20698572697996673	0.2187207271113805	0.24818749871157433	0.02634302493797641	0.2548552805433843	0.997591371196073	0.7656897934643058	0.12270962436752826	0.20707237523147018	0.2745890789115335	0.8646377114501224	0.03689415957862707	0.040697451433188266	0.38111652988773437
rpoE_rseABC	0.020483524197687557	0.936055730436718	0.9030577097372181	0.07460056793694714	0.45040080685552586	0.11737964222340444	0.6573090992057858	0.06798117804894388	0.739732746860828	0.43892757164223195	0.765684762889331	0.47414817323618597	0.661080965245231	0.8661529767335363	0.3907547163458517	0.9790864780180242	0.6744001122754206	0.07550371181886777	0.9614947764765341	0.3967553571701902	0.23006958246639397	0.8181520600800899	0.7333444810128112	0.7220790331862381	0.7960405550780149	0.73365905024382	0.49928785903039546	0.24303458444767603	0.02230635424385402	0.9639839371750863	0.9262993920278716	0.708204810705061	0.6799938790187173	0.5634438911740521	0.7676055335009986	0.6254511757077265	0.13547046254917466	0.7415395759271148	0.24135747643922809	0.3339351321633429	0.04251526906034285	0.2778029336022176	0.20641713149546076	0.7212680212731727	0.3536785351798076	0.36854151364542753	0.3542165882005953	0.33769380716835845	0.10361288610875394	0.26325076761266275
ecfI	0.9999995	0.01719095136787528	0.04276005828623863	0.9997983390960338	0.6105584476346276	0.9982419585774238	0.24637508706832903	0.9998720283388304	0.12085998241811798	0.6680975639866599	0.13483369231200387	0.5947991174539927	0.2666290595639619	0.08051778880138687	0.834642612854815	0.007589391474255774	0.2828292950197707	0.9997991156354489	0.010954943427757324	0.7291810517270535	0.9744617798089747	0.07697298261188244	0.13842948920813164	0.255236794508347	0.13380659317236782	0.11445975901483706	0.5963812722880818	0.9631437723297146	0.9999995	0.011684508387653184	0.020537585428833775	0.22817335851702727	0.27294334053665464	0.4755133729566657	0.1020359941054069	0.3468047225661259	0.9977576038165645	0.17151702758405465	0.9639315460339907	0.7638972959940399	0.9999788618278502	0.9506628033263246	0.9908293301762693	0.2003235247100007	0.8833690034815591	0.8456802990906815	0.7814448541645622	0.8261535545642239	0.9990217949164824	0.9563242334556447
cpxAR	0.005893014652519238	0.9996070680400359	0.9714255360354697	0.8335493112050127	0.41293852882121096	0.5663456706003623	0.9773113557781575	0.7051379186223296	0.9839879319720853	0.8818829221939687	0.029744591308901388	0.7100699170178157	0.2749523185580241	0.1455901415029411	0.7914344467079977	0.10215460253408329	0.05106511428953423	0.08882478165061868	0.7708295190072656	0.01987395543251612	0.2443100632708646	0.6343180422461268	0.30630532435844	0.18887168564403858	0.07202833145833815	0.7447056708334354	0.7340073212825214	0.4713240580425361	0.4804637766083846	0.07791980005065531	0.5233912150517409	0.7584528075649691	0.1662971153988227	0.9177723807941511	0.7213016278047187	0.9765491743141812	0.21134667751046313	0.25735670034537894	0.2867267175905526	0.027391899753520927	0.3156146077691278	0.9978730122724636	0.7502988756306045	0.1374950975307017	0.20909477307534616	0.2792394136488954	0.8622682269196399	0.04238194504962707	0.045227468226687946	0.39278526140768233
rpoH	0.8848649611069946	0.7600530355383104	0.3678653748156519	0.41897463365056287	0.6537277412097733	0.5699026917521451	0.1144436265368962	0.22178764691429115	0.5518990655414815	0.8377740686209709	0.8688353705457931	0.8034710919745676	0.27497927685761564	0.04384658373317178	0.16346974919663812	0.7310524559307549	0.5215389512090152	0.8794679552791729	0.5149934633311327	0.286543117906466	0.09190101165488017	0.10287143938333648	0.854701708638996	0.3007007465559257	0.7340523952726138	0.3592025214963835	0.7827188982339948	0.5031845807150911	0.12957640823261476	0.6509506787611191	0.3898597931977378	0.9048565781183261	0.2390203850198343	0.8029191316840024	0.8794215281651602	0.22939240463720478	0.472011084033704	0.6218633323765985	0.3445796910210898	0.030282855635889096	0.7399332118857165	0.827151377873583	0.35852887923752264	0.7119289228090153	0.7527882300755214	0.019753964346336812	0.07030948207214256	0.8314264211957573	0.3469825059907639	0.3055086209718753
htpG	0.07874336412357147	0.11009476743052678	0.8371391629285984	0.6716559739908498	0.23642977479839897	0.450366649255696	0.9978787216294548	0.9719888298376638	0.5168002467037064	0.07421393894966376	0.06371195306349209	0.05403275342454531	0.9448888293076031	0.9999502828626632	0.9898720925037033	0.19980307035124165	0.5644663609970307	0.048082052523379125	0.5408813607192915	0.866156121322534	0.9991791670547544	0.9983038971111134	0.0792019860726696	0.9244581965404897	0.1349587951222085	0.7150499496327782	0.11437932306058343	0.38252115960133365	0.9959530072551324	0.30580409303935474	0.7775202980073994	0.052887117670886385	0.9542218660709368	0.11229841622852224	0.035142466871468256	0.9666227827401818	0.5239328242493853	0.3045355834308145	0.7707810540458409	0.9999995	0.21166287216082905	0.05402053068595422	0.7966560769686252	0.10472934362316624	0.17556145663718287	0.9999995	0.9997014826275391	0.0924498603120907	0.8138934383927271	0.9033648418517924
deoR	0.4452833212530912	0.00681742219769932	0.5960906599651993	0.304115127809973	0.8104608035037703	0.8682609143178968	0.7179748231099606	0.50110800584171	0.09225099781927115	0.3155534068095353	0.7504006245515046	0.13701301370223817	0.8780886305370139	0.22805572658721304	0.15060892699130246	0.8105945653318025	0.6398620357457835	0.10969703177123095	0.1770043034871964	0.07327700058252044	0.11329328449990987	0.6964384764854672	0.8098805715782823	0.3805305968666052	0.7124730354104697	0.985482522914054	0.09165809231986086	0.1595881784659178	0.8436117046889765	0.21411789302834364	0.03981254605247195	0.2660945583717319	0.2798576938284605	0.238850382221241	0.03467494577276213	0.7313933010470952	0.04262415295908834	0.2457680490595123	0.42898830091899637	0.4144645579924034	0.5371142901735427	0.6499995408924121	0.9783419989280395	0.6759125088961854	0.038574903029715155	0.6633368402906591	0.4033110157212853	0.3316702196447615	0.3534040158441415	0.027231592155623527
nupG	0.6299679620697648	0.9999995	0.35837207361489015	0.8793879701029135	0.1046792129469086	0.07399906695020471	0.20290356187462472	0.5061279468821499	0.9953176237892858	0.8569719362954629	0.1759140172465616	0.9901244370753483	0.0751742052480936	0.9576413385690445	0.9789333385480499	0.10256091849649847	0.3548546446921399	0.9932434637947625	0.929972427470544	0.9976743194747398	0.989712396809251	0.23558921356715487	0.12383861754918483	0.7383621985010108	0.168313132364196	0.007182395541110637	0.996132608124787	0.9797835872460636	0.052827367294074674	0.9404891587035314	0.9996837905786603	0.9526010962906719	0.8748445252057643	0.9292015833009494	0.9998281407120293	0.1810221425904211	0.9996829741754478	0.9349813240631633	0.7076785640947404	0.6746534420834027	0.44162518142465057	0.28888982632331023	0.013200246649427495	0.24874843264115154	0.9997594575080422	0.23624235615090514	0.7265457095223683	0.8745810590802807	0.8150252931676895	0.9999227004799737
oxyR	0.4668706870288835	0.3001776181661593	0.25042047092473635	0.038133320484557254	0.5273229153135774	0.902490648894349	0.8053995314262776	0.6999960903338219	0.04206083245937268	0.8248427847417281	0.6824453700178923	0.9150316946417507	0.5458160472880994	0.5349876886204664	0.1287279793949496	0.7612306227098736	0.6980409843176264	0.4178172603183672	0.5836161136407337	0.7463399970377733	0.49314525357048167	0.6646794556750143	0.7428472628917129	0.943839208944381	0.28597137793530863	0.9030028389479884	0.34756755509886206	0.042180547157005574	0.5500036987561613	0.526900585591477	0.5410748010226156	0.10328230670846966	0.7765812770324634	0.9004515816960146	0.9583324576450833	0.7930599877308456	0.15587462665892513	0.5798273654100728	0.2698098768685526	0.48284080037727845	0.4301330401093972	0.5946799187391534	0.8654109250636867	0.3901238171655654	0.9151899745509029	0.40413500105455386	0.6209141307892272	0.18295794233093107	0.7546569392370146	0.8551476324428333
katG	0.5934145066960989	0.034069797896238846	0.04389048447777562	0.17690770720700608	0.3167917698176466	0.07059079135338049	0.006832436258134493	0.10626709210964962	0.04422925299716403	0.03905939423002807	0.2875280241524607	0.05825016825393379	0.2852994197633666	0.36486669159343227	0.21837760469564851	0.15592345810122582	0.21949923281861922	0.7013255933066901	0.0851909919651965	0.22883314321147383	0.44522664752752783	0.18056161787044683	0.17767507174341007	0.12998239531061798	0.8210280513598991	0.06114161368318411	0.19721737651156096	0.7665138006173922	0.31023046618714706	0.3686835772701618	0.27348799939395185	0.3361946962288625	0.20180175713909965	0.019298152823988526	0.07317371794507986	0.00695579253361909	0.8661593159211535	0.40170334810873753	0.6648647355239866	0.5076888238097113	0.4992312701773068	0.016247067619576453	0.05142492878055284	0.6746808470231803	0.12566068553503862	0.5773626359279819	0.03726690760156126	0.9565941975645955	0.1923034756814187	0.1314241681608696
fixABCX	0.06238920614806635	0.9999995	0.9999995	0.009199212155792494	0.9999995	0.09891508061938928	0.8458024621464361	0.0023832913144429028	0.043583920990973024	0.9999995	0.9996174913930831	0.6057329827996779	0.9554840994835415	0.04742535101268675	0.0038776677963802382	0.834011689513522	0.9999995	0.003946223534346704	0.40145596453185384	0.5522598274842572	0.5560602384899994	0.9958526787654255	0.9999995	0.9999995	0.04653467886286908	0.06985695129340655	0.8093772016965042	0.02351272619589941	0.9894908549739572	0.0199334809716993	0.04549830234243209	0.9999995	0.9999995	0.3791146766973185	0.9228252531657954	0.01849426733392561	0.9999995	0.011777001320877568	0.9999288645381926	0.16101018810908946	0.9999995	0.022774508065542487	0.654553179033567	0.08478127140003634	0.030011828737928035	0.0029909420890483623	0.2727026197963989	0.0016793549344296724	0.9999995	0.908039412005497
